"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-12-04,2593,395,2198,304724,FALSE,0,FALSE,0,FALSE,0,TRUE,295435,TRUE,173519,14816,30456,2304.86,2296.64,15.2,15.9,TRUE,14.5,11.9,10.7,14.8,19.3,805098,322.07,286.28,285.26,37849.31,NA,NA,NA,36695.53,21552.53,1840.27,3782.89,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-05,1535,270,1265,306259,FALSE,0,FALSE,0,FALSE,0,TRUE,296970,TRUE,175054,14851,30165,2369,2334.29,17.6,15.41,TRUE,14.5,11.9,10.7,14.8,19.3,805098,190.66,294.25,289.94,38039.97,NA,NA,NA,36886.19,21743.19,1844.62,3746.75,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-06,1492,266,1226,307751,FALSE,0,FALSE,0,FALSE,0,TRUE,298462,TRUE,176546,15384,30343,2441.14,2352.21,17.8,14.8,TRUE,14.5,11.9,10.7,14.8,19.3,805098,185.32,303.21,292.16,38225.28,NA,NA,NA,37071.51,21928.51,1910.82,3768.86,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-07,2941,444,2497,310692,FALSE,0,FALSE,0,FALSE,0,TRUE,301403,TRUE,179487,16134,30323,2450.29,2391.14,15.1,14.36,TRUE,14.5,11.9,10.7,14.8,19.3,805098,365.3,304.35,297,38590.58,NA,NA,NA,37436.81,22293.81,2003.98,3766.37,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-08,2874,335,2539,313566,FALSE,0,FALSE,0,FALSE,0,TRUE,304277,TRUE,182361,16583,30593,2476.71,2462.71,11.7,13.59,TRUE,14.5,11.9,10.7,14.8,19.3,805098,356.98,307.63,305.89,38947.56,NA,NA,NA,37793.78,22650.78,2059.75,3799.91,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-09,2966,351,2615,316532,FALSE,0,FALSE,0,FALSE,0,TRUE,307243,TRUE,185327,17088,31151,2547,2556.93,11.8,12.79,TRUE,14.5,11.9,10.7,14.8,19.3,805098,368.4,316.36,317.59,39315.96,NA,NA,NA,38162.19,23019.19,2122.47,3869.22,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-10,2751,312,2439,319283,FALSE,0,FALSE,0,FALSE,0,TRUE,309994,TRUE,188078,17152,31363,2506.71,2634.29,11.3,12.33,TRUE,14.5,11.9,10.7,14.8,19.3,805098,341.7,311.35,327.2,39657.66,NA,NA,NA,38503.88,23360.88,2130.42,3895.55,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-11,2778,273,2505,322061,FALSE,0,FALSE,0,FALSE,0,TRUE,312772,TRUE,190856,17337,32153,2477.43,2734.07,9.8,11.63,TRUE,14.5,11.9,10.7,14.8,19.3,805098,345.05,307.72,339.59,40002.71,NA,NA,NA,38848.94,23705.93,2153.4,3993.68,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-12,2027,243,1784,324088,FALSE,0,FALSE,0,FALSE,0,TRUE,314799,TRUE,192883,17829,32680,2556.43,2811.43,12,11.5,TRUE,14.5,11.9,10.7,14.8,19.3,805098,251.77,317.53,349.2,40254.48,NA,NA,NA,39100.71,23957.7,2214.51,4059.13,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-13,1210,177,1033,325298,FALSE,0,FALSE,0,FALSE,0,TRUE,316009,TRUE,194093,17547,32931,2672.71,2824.43,14.6,11.04,TRUE,14.5,11.9,10.7,14.8,19.3,805098,150.29,331.97,350.82,40404.77,NA,NA,NA,39251,24108,2179.49,4090.31,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-14,2736,280,2456,328034,FALSE,0,FALSE,0,FALSE,0,TRUE,318745,TRUE,196829,17342,33476,2818.29,2870.71,10.2,10.44,TRUE,14.5,11.9,10.7,14.8,19.3,805098,339.83,350.06,356.57,40744.61,NA,NA,NA,39590.83,24447.83,2154.02,4158,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-15,3427,370,3057,331461,FALSE,0,FALSE,0,FALSE,0,TRUE,322172,TRUE,200256,17895,34478,2991.43,2941.57,10.8,10.09,TRUE,14.5,11.9,10.7,14.8,19.3,805098,425.66,371.56,365.37,41170.27,NA,NA,NA,40016.49,24873.49,2222.71,4282.46,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-16,3780,325,3455,335241,FALSE,0,FALSE,0,FALSE,0,TRUE,325952,TRUE,204036,18709,35797,3075.86,3025.36,8.6,9.47,TRUE,14.5,11.9,10.7,14.8,19.3,805098,469.51,382.05,375.78,41639.78,NA,NA,NA,40486,25343,2323.82,4446.29,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-17,3770,267,3503,339011,FALSE,0,FALSE,0,FALSE,0,TRUE,329722,TRUE,207806,19728,36880,3142.14,3077.36,7.1,8.51,TRUE,14.5,11.9,10.7,14.8,19.3,805098,468.27,390.28,382.23,42108.04,NA,NA,NA,40954.27,25811.27,2450.38,4580.81,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-18,3990,290,3700,343001,FALSE,0,FALSE,0,TRUE,3990,TRUE,333712,TRUE,211796,20940,38277,3264,2965.86,7.3,8.31,TRUE,14.5,11.9,10.7,14.8,19.3,805098,495.59,405.42,368.38,42603.63,NA,NA,495.59,41449.86,26306.86,2600.93,4754.33,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-19,2618,202,2416,345619,FALSE,0,FALSE,0,TRUE,6608,TRUE,336330,TRUE,214414,21531,39360,3326.71,2941.36,7.7,8,TRUE,14.5,11.9,10.7,14.8,19.3,805098,325.18,413.21,365.34,42928.81,NA,NA,820.77,41775.04,26632.04,2674.33,4888.85,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-20,1674,132,1542,347293,FALSE,0,FALSE,0,TRUE,8282,TRUE,338004,TRUE,216088,21995,39542,3378,2950.64,7.9,7.79,TRUE,14.5,11.9,10.7,14.8,19.3,805098,207.92,419.58,366.49,43136.74,NA,NA,1028.69,41982.96,26839.96,2731.97,4911.45,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-21,3589,315,3274,350882,FALSE,0,FALSE,0,TRUE,11871,TRUE,341593,TRUE,219677,22848,40190,3336.43,2963.43,8.8,7.94,TRUE,14.5,11.9,10.7,14.8,19.3,805098,445.78,414.41,368.08,43582.52,NA,NA,1474.48,42428.75,27285.75,2837.92,4991.94,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-22,3866,334,3532,354748,FALSE,0,FALSE,0,TRUE,15737,TRUE,345459,TRUE,223543,23287,41182,2940.29,2922.21,8.6,8.09,TRUE,14.5,11.9,10.7,14.8,19.3,805098,480.19,365.21,362.96,44062.71,NA,NA,1954.67,42908.94,27765.94,2892.44,5115.15,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-23,4139,294,3845,358887,FALSE,0,FALSE,0,TRUE,19876,TRUE,349598,TRUE,227682,23646,42355,2806.86,2838.36,7.1,8.73,TRUE,14.5,11.9,10.7,14.8,19.3,805098,514.1,348.64,352.55,44576.81,NA,NA,2468.77,43423.04,28280.04,2937.03,5260.85,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-24,3479,287,3192,362366,FALSE,0,FALSE,0,TRUE,23355,TRUE,353077,TRUE,231161,23355,43083,2759.14,2737.07,8.2,9.79,TRUE,14.5,11.9,10.7,14.8,19.3,805098,432.12,342.71,339.97,45008.93,NA,NA,2900.89,43855.16,28712.16,2900.89,5351.27,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-25,1217,101,1116,363583,FALSE,0,FALSE,0,TRUE,24572,TRUE,354294,TRUE,232378,20582,41522,2662.86,2522.07,8.3,10.31,TRUE,14.5,11.9,10.7,14.8,19.3,805098,151.16,330.75,313.26,45160.09,NA,NA,3052.05,44006.32,28863.32,2556.46,5157.38,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-26,1684,205,1479,365267,FALSE,0,FALSE,0,TRUE,26256,TRUE,355978,TRUE,234062,19648,41179,2517.71,2440.29,12.2,10.86,TRUE,14.5,11.9,10.7,14.8,19.3,805098,209.17,312.72,303.1,45369.26,NA,NA,3261.22,44215.49,29072.49,2440.45,5114.78,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-27,1340,205,1135,366607,FALSE,0,FALSE,0,TRUE,27596,TRUE,357318,TRUE,235402,19314,41309,2298.71,2422.71,15.3,11.59,TRUE,14.5,11.9,10.7,14.8,19.3,805098,166.44,285.52,300.92,45535.7,NA,NA,3427.66,44381.93,29238.92,2398.96,5130.93,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-28,2915,364,2551,369522,FALSE,0,FALSE,0,TRUE,30511,TRUE,360233,TRUE,238317,18640,41488,2137.71,2401.93,12.5,12.16,TRUE,14.5,11.9,10.7,14.8,19.3,805098,362.07,265.52,298.34,45897.77,NA,NA,3789.72,44743.99,29600.99,2315.25,5153.16,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-29,2850,352,2498,372372,FALSE,0,FALSE,0,TRUE,33361,TRUE,363083,TRUE,241167,17624,40911,2103.86,2339.93,12.4,12.86,TRUE,14.5,11.9,10.7,14.8,19.3,805098,353.99,261.32,290.64,46251.76,NA,NA,4143.72,45097.99,29954.99,2189.05,5081.49,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-30,2606,319,2287,374978,FALSE,0,FALSE,0,TRUE,35967,TRUE,365689,TRUE,243773,16091,39737,2073.71,2262.14,12.2,13.33,TRUE,14.5,11.9,10.7,14.8,19.3,805098,323.69,257.57,280.98,46575.45,NA,NA,4467.41,45421.68,30278.67,1998.64,4935.67,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-12-31,2352,287,2065,377330,FALSE,0,FALSE,0,TRUE,38319,TRUE,368041,TRUE,246125,14964,38319,2086.29,2212.5,12.2,13.56,TRUE,14.5,11.9,10.7,14.8,19.3,805098,292.14,259.13,274.81,46867.59,NA,NA,4759.54,45713.81,30570.81,1858.66,4759.54,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-01,980,129,851,378310,FALSE,0,TRUE,980,TRUE,39299,TRUE,369021,TRUE,247105,14727,35309,2141,2325.14,13.2,13.77,TRUE,14.5,11.9,10.7,14.8,19.3,805098,121.72,265.93,288.8,46989.31,NA,121.72,4881.27,45835.54,30692.54,1829.22,4385.68,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-02,1473,229,1244,379783,FALSE,0,TRUE,2453,TRUE,40772,TRUE,370494,TRUE,248578,14516,34164,2162.14,2323.14,15.5,13.8,TRUE,14.5,11.9,10.7,14.8,19.3,805098,182.96,268.56,288.55,47172.27,NA,304.68,5064.23,46018.5,30875.5,1803.01,4243.46,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-03,1428,242,1186,381211,FALSE,0,TRUE,3881,TRUE,42200,TRUE,371922,TRUE,250006,14604,33918,2225.57,2300.21,16.9,13.73,TRUE,14.5,11.9,10.7,14.8,19.3,805098,177.37,276.43,285.71,47349.64,NA,482.05,5241.6,46195.87,31052.87,1813.94,4212.9,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-04,3298,461,2837,384509,FALSE,0,TRUE,7179,TRUE,45498,TRUE,375220,TRUE,253304,14987,33627,2287.29,2316.5,14,13.7,TRUE,14.5,11.9,10.7,14.8,19.3,805098,409.64,284.1,287.73,47759.28,NA,891.69,5651.24,46605.51,31462.51,1861.51,4176.76,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-05,2998,377,2621,387507,FALSE,0,TRUE,10177,TRUE,48496,TRUE,378218,TRUE,256302,15135,32759,2546.43,2296.71,12.6,13.3,TRUE,14.5,11.9,10.7,14.8,19.3,805098,372.38,316.29,285.27,48131.66,NA,1264.07,6023.61,46977.88,31834.88,1879.9,4068.95,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-06,3050,358,2692,390557,FALSE,0,TRUE,13227,TRUE,51546,TRUE,381268,TRUE,259352,15579,31670,2572.57,2285,11.7,12.86,TRUE,14.5,11.9,10.7,14.8,19.3,805098,378.84,319.54,283.82,48510.49,NA,1642.91,6402.45,47356.72,32213.72,1935.04,3933.68,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-07,2784,334,2450,393341,FALSE,0,TRUE,16011,TRUE,54330,TRUE,384052,TRUE,262136,16011,30975,2514.14,2272.93,12,12.13,TRUE,14.5,11.9,10.7,14.8,19.3,805098,345.8,312.28,282.32,48856.29,NA,1988.7,6748.25,47702.52,32559.51,1988.7,3847.36,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-08,2794,291,2503,396135,TRUE,2794,TRUE,18805,TRUE,57124,TRUE,386846,TRUE,264930,17825,32552,2492,NA,10.4,11.61,TRUE,14.5,11.9,10.7,14.8,19.3,805098,347.04,309.53,NA,49203.33,347.04,2335.74,7095.29,48049.55,32906.55,2214.02,4043.23,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-09,1656,206,1450,397791,TRUE,4450,TRUE,20461,TRUE,58780,TRUE,388502,TRUE,266586,18008,32524,2431.29,NA,12.4,11.14,TRUE,14.5,11.9,10.7,14.8,19.3,805098,205.69,301.99,NA,49409.02,552.73,2541.43,7300.97,48255.24,33112.24,2236.75,4039.76,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-10,1019,120,899,398810,TRUE,5469,TRUE,21480,TRUE,59799,TRUE,389521,TRUE,267605,17599,32203,NA,NA,11.8,10.96,TRUE,14.5,11.9,10.7,14.8,19.3,805098,126.57,NA,NA,49535.58,679.3,2668,7427.54,48381.81,33238.81,2185.95,3999.89,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-11,3143,328,2815,401953,TRUE,8612,TRUE,24623,TRUE,62942,TRUE,392664,TRUE,270748,17444,32431,NA,NA,10.4,10.66,TRUE,14.5,11.9,10.7,14.8,19.3,805098,390.39,NA,NA,49925.97,1069.68,3058.39,7817.93,48772.2,33629.2,2166.69,4028.21,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-12,2573,239,2334,404526,TRUE,11185,TRUE,27196,TRUE,65515,TRUE,395237,TRUE,273321,17019,32154,NA,NA,9.3,NA,TRUE,14.5,11.9,10.7,14.8,19.3,805098,319.59,NA,NA,50245.56,1389.27,3377.97,8137.52,49091.79,33948.79,2113.9,3993.8,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-13,2442,254,2188,406968,TRUE,13627,TRUE,29638,TRUE,67957,TRUE,397679,TRUE,275763,16411,31990,NA,NA,10.4,NA,TRUE,14.5,11.9,10.7,14.8,19.3,805098,303.32,NA,NA,50548.88,1692.59,3681.29,8440.84,49395.1,34252.1,2038.39,3973.43,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2021-01-14,2183,216,1967,409151,TRUE,15810,TRUE,31821,TRUE,70140,TRUE,399862,TRUE,277946,15810,31821,NA,NA,9.9,NA,TRUE,14.5,11.9,10.7,14.8,19.3,805098,271.15,NA,NA,50820.02,1963.74,3952.44,8711.98,49666.25,34523.25,1963.74,3952.44,1,2433,"COVID19Tests","2021-01-15_07-50-56","day","all","VD"
2020-01-24,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-25,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-26,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-27,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-28,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-29,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-30,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-01-31,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-01,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-02,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-03,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-04,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-05,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-06,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-07,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-08,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-09,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-10,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-11,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-12,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-13,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-14,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-15,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-16,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-17,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-18,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-19,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-20,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-21,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-22,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-23,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-24,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-25,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
2020-02-26,NA,NA,NA,NA,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,20.5,15.8,13.6,20.8,26.2,345525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,915,"COVID19Tests","2021-01-15_07-50-56","day","all","VS"
