"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"60 - 69","UR",202029,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202030,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202031,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202032,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202033,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202034,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202035,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202036,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202037,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202038,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202039,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","UR",202040,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202041,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202042,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202043,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202044,0,0,0,0,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202045,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202046,0,0,NA,NA,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202047,0,0,0,0,4670,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202048,1,1,0.143,14.3,4670,21.41,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202049,0,1,0,0,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202050,0,1,NA,NA,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","UR",202051,0,1,0,0,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","UR",202052,0,1,NA,NA,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","UR",202053,0,1,0,0,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","UR",202101,0,1,0,0,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","UR",202102,0,1,NA,NA,4670,0,21.41,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202009,0,0,NA,NA,77560,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202010,1,1,0.5,50,77560,1.29,1.29,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202011,0,1,0,0,77560,0,1.29,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202012,1,2,0.056,5.6,77560,1.29,2.58,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202013,4,6,0.089,8.9,77560,5.16,7.74,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202014,8,14,0.114,11.4,77560,10.31,18.05,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202015,2,16,0.038,3.8,77560,2.58,20.63,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202016,6,22,0.136,13.6,77560,7.74,28.37,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202017,1,23,0.023,2.3,77560,1.29,29.65,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202018,0,23,0,0,77560,0,29.65,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202019,1,24,0.5,50,77560,1.29,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202020,0,24,0,0,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202021,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202022,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202023,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VD",202024,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202025,0,24,0,0,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202026,0,24,0,0,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202027,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202028,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202029,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202030,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202031,0,24,0,0,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202032,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202033,0,24,0,0,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202034,0,24,NA,NA,77560,0,30.94,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202035,1,25,1,100,77560,1.29,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202036,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202037,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202038,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202039,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VD",202040,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202041,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202042,0,25,0,0,77560,0,32.23,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202043,1,26,0.067,6.7,77560,1.29,33.52,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202044,0,26,0,0,77560,0,33.52,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202045,3,29,0.059,5.9,77560,3.87,37.39,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202046,2,31,0.024,2.4,77560,2.58,39.97,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202047,2,33,0.032,3.2,77560,2.58,42.55,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202048,5,38,0.065,6.5,77560,6.45,48.99,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202049,3,41,0.058,5.8,77560,3.87,52.86,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202050,1,42,0.019,1.9,77560,1.29,54.15,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VD",202051,1,43,0.038,3.8,77560,1.29,55.44,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","VD",202052,1,44,0.034,3.4,77560,1.29,56.73,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","VD",202053,2,46,0.118,11.8,77560,2.58,59.31,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","VD",202101,1,47,0.067,6.7,77560,1.29,60.6,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","VD",202102,0,47,0,0,77560,0,60.6,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202009,0,0,NA,NA,40752,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202010,0,0,NA,NA,40752,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202011,0,0,0,0,40752,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202012,0,0,0,0,40752,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202013,0,0,0,0,40752,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202014,1,1,0.048,4.8,40752,2.45,2.45,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202015,1,2,0.032,3.2,40752,2.45,4.91,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202016,3,5,0.214,21.4,40752,7.36,12.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202017,0,5,0,0,40752,0,12.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202018,1,6,0.125,12.5,40752,2.45,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202019,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202020,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202021,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202022,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202023,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","VS",202024,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202025,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202026,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202027,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202028,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202029,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202030,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202031,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202032,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202033,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202034,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202035,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202036,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202037,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202038,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202039,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","VS",202040,0,6,NA,NA,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202041,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202042,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202043,0,6,0,0,40752,0,14.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202044,2,8,0.051,5.1,40752,4.91,19.63,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202045,6,14,0.102,10.2,40752,14.72,34.35,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202046,1,15,0.021,2.1,40752,2.45,36.81,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202047,2,17,0.059,5.9,40752,4.91,41.72,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202048,4,21,0.111,11.1,40752,9.82,51.53,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202049,0,21,0,0,40752,0,51.53,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202050,1,22,0.1,10,40752,2.45,53.99,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"60 - 69","VS",202051,1,23,0.111,11.1,40752,2.45,56.44,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","VS",202052,1,24,0.091,9.1,40752,2.45,58.89,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"60 - 69","VS",202053,0,24,0,0,40752,0,58.89,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","VS",202101,0,24,0,0,40752,0,58.89,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"60 - 69","VS",202102,0,24,0,0,40752,0,58.89,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202009,0,0,NA,NA,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202010,0,0,NA,NA,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202011,0,0,NA,NA,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202012,0,0,NA,NA,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202013,0,0,0,0,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202014,0,0,0,0,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202015,0,0,0,0,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202016,0,0,0,0,13758,0,0,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202017,1,1,1,100,13758,7.27,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202018,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202019,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202020,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202021,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202022,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202023,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"60 - 69","ZG",202024,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","ZG",202025,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","ZG",202026,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","ZG",202027,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"60 - 69","ZG",202028,0,1,NA,NA,13758,0,7.27,"COVID19Death","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
